Epoch,PPL,NPMI
  0,   3267.78,  0.2086
  1,   2943.65,  0.2360
  2,   2729.12,  0.2483
  3,   2575.82,  0.2628
  4,   2456.84,  0.2824
  5,   2368.46,  0.2942
  6,   2280.25,  0.3001
  7,   2227.45,  0.3093
  8,   2175.84,  0.3142
  9,   2139.77,  0.3186
 10,   2085.47,  0.3235
 11,   2071.06,  0.3231
 12,   2028.68,  0.3259
 13,   2014.11,  0.3267
 14,   1977.90,  0.3297
 15,   1955.58,  0.3284
 16,   1948.44,  0.3340
 17,   1930.80,  0.3355
 18,   1894.86,  0.3362
 19,   1877.63,  0.3387
 20,   1855.04,  0.3365
 21,   1856.27,  0.3415
 22,   1831.60,  0.3372
 23,   1822.61,  0.3312
 24,   1816.32,  0.3322
 25,   1797.43,  0.3329
 26,   1788.41,  0.3348
 27,   1775.39,  0.3332
 28,   1756.86,  0.3327
 29,   1754.42,  0.3357
 30,   1751.97,  0.3361
 31,   1738.97,  0.3324
 32,   1727.04,  0.3338
 33,   1713.88,  0.3337
 34,   1715.92,  0.3313
 35,   1697.21,  0.3267
 36,   1699.16,  0.3234
 37,   1688.47,  0.3228
 38,   1678.01,  0.3191
 39,   1663.84,  0.3169
 40,   1656.22,  0.3177
 41,   1664.01,  0.3183
 42,   1648.26,  0.3176
 43,   1639.69,  0.3156
 44,   1630.53,  0.3135
 45,   1623.96,  0.3164
 46,   1626.13,  0.3119
 47,   1614.34,  0.3039
 48,   1606.32,  0.3040
 49,   1594.50,  0.3036
 50,   1601.37,  0.2991
 51,   1589.08,  0.3030
 52,   1593.89,  0.3030
 53,   1571.73,  0.3041
 54,   1584.93,  0.3023
 55,   1568.44,  0.2977
 56,   1558.32,  0.2988
 57,   1557.63,  0.2990
 58,   1549.00,  0.2971
 59,   1553.12,  0.2948
 60,   1533.56,  0.2940
 61,   1543.93,  0.2954
 62,   1536.61,  0.2933
 63,   1524.14,  0.2872
 64,   1525.46,  0.2868
 65,   1520.00,  0.2855
 66,   1516.77,  0.2869
 67,   1510.50,  0.2853
 68,   1495.38,  0.2856
 69,   1505.39,  0.2853
 70,   1495.97,  0.2841
 71,   1500.02,  0.2816
 72,   1493.28,  0.2821
 73,   1496.65,  0.2826
 74,   1485.87,  0.2800
 75,   1479.69,  0.2803
 76,   1481.08,  0.2811
 77,   1469.08,  0.2799
 78,   1471.76,  0.2823
 79,   1462.09,  0.2786
 80,   1469.89,  0.2755
 81,   1462.14,  0.2733
 82,   1448.06,  0.2668
 83,   1463.58,  0.2639
 84,   1444.35,  0.2655
 85,   1465.74,  0.2645
 86,   1455.88,  0.2597
 87,   1432.80,  0.2567
 88,   1439.64,  0.2567
 89,   1435.40,  0.2567
 90,   1432.88,  0.2599
 91,   1417.50,  0.2577
 92,   1429.17,  0.2583
 93,   1411.88,  0.2583
 94,   1415.99,  0.2529
 95,   1409.86,  0.2521
 96,   1414.05,  0.2521
 97,   1415.27,  0.2502
 98,   1403.31,  0.2491
 99,   1403.22,  0.2491
100,   1412.41,  0.2390
101,   1407.57,  0.2420
102,   1403.52,  0.2369
103,   1407.67,  0.2354
104,   1392.78,  0.2341
105,   1388.98,  0.2376
106,   1395.66,  0.2360
107,   1387.21,  0.2367
108,   1392.98,  0.2339
109,   1388.14,  0.2359
110,   1379.80,  0.2311
111,   1370.91,  0.2304
112,   1367.69,  0.2304
113,   1374.03,  0.2286
114,   1354.24,  0.2304
115,   1364.71,  0.2308
116,   1364.48,  0.2289
117,   1362.18,  0.2252
118,   1363.11,  0.2254
119,   1361.67,  0.2254
