Epoch,PPL,NPMI
  0,   2623.71,  0.1660
  1,   2390.11,  0.1555
  2,   2356.27,  0.1215
  3,   2269.24,  0.0890
  4,   2220.49,  0.0693
  5,   2177.66,  0.0551
  6,   2158.83,  0.0480
  7,   2158.14,  0.0343
  8,   2119.17,  0.0375
  9,   2130.01,  0.0338
 10,   2134.64,  0.0272
 11,   2103.63,  0.0265
 12,   2084.21,  0.0240
 13,   2090.99,  0.0274
 14,   2113.50,  0.0248
 15,   2082.33,  0.0215
 16,   2076.10,  0.0227
 17,   2074.27,  0.0243
 18,   2064.14,  0.0244
 19,   2074.23,  0.0235
 20,   2043.83,  0.0257
 21,   2063.19,  0.0270
 22,   2056.39,  0.0224
 23,   2034.05,  0.0232
 24,   2057.24,  0.0224
 25,   2013.69,  0.0219
 26,   2022.99,  0.0234
 27,   2034.93,  0.0241
 28,   2050.89,  0.0240
 29,   2019.60,  0.0233
 30,   2013.03,  0.0235
 31,   2002.35,  0.0208
 32,   2043.18,  0.0207
 33,   2026.22,  0.0183
 34,   2017.12,  0.0201
 35,   2033.85,  0.0199
 36,   2033.92,  0.0219
 37,   2007.41,  0.0220
 38,   2073.59,  0.0232
 39,   2013.67,  0.0233
 40,   2024.81,  0.0264
 41,   1964.44,  0.0279
 42,   1994.62,  0.0253
 43,   2005.12,  0.0258
 44,   2027.65,  0.0234
 45,   2022.40,  0.0188
 46,   2062.93,  0.0248
 47,   2046.92,  0.0225
 48,   2026.46,  0.0228
 49,   2019.09,  0.0198
 50,   2023.99,  0.0230
 51,   2048.48,  0.0240
 52,   2066.59,  0.0232
 53,   2042.38,  0.0219
 54,   2044.20,  0.0250
 55,   2041.52,  0.0211
 56,   1988.98,  0.0210
 57,   2006.69,  0.0212
 58,   2060.45,  0.0216
 59,   2014.70,  0.0237
 60,   2160.83,  0.0221
 61,   2006.93,  0.0209
 62,   1999.32,  0.0216
 63,   2377.88,  0.0220
 64,   2040.37,  0.0245
 65,   1986.41,  0.0250
 66,   2033.67,  0.0211
 67,   2058.83,  0.0228
 68,   1987.93,  0.0204
 69,   2004.33,  0.0215
 70,   1994.49,  0.0202
 71,   2006.34,  0.0225
 72,   2006.23,  0.0222
 73,   2019.94,  0.0209
 74,   1995.56,  0.0229
 75,   2025.75,  0.0190
 76,   2007.17,  0.0216
 77,   2012.81,  0.0218
 78,   2007.60,  0.0222
 79,   2027.72,  0.0191
 80,   2009.26,  0.0196
 81,   2014.33,  0.0190
 82,   1977.74,  0.0197
 83,   2005.79,  0.0208
 84,   2065.19,  0.0223
 85,   2366.70,  0.0197
 86,   1982.98,  0.0205
 87,   2027.41,  0.0178
 88,   2025.92,  0.0189
 89,   2021.55,  0.0205
 90,   2004.48,  0.0221
 91,   2026.94,  0.0218
 92,   2066.74,  0.0242
 93,   1973.91,  0.0201
 94,   2018.98,  0.0195
 95,   2003.87,  0.0202
 96,   2007.60,  0.0208
 97,   2021.70,  0.0224
 98,   2034.62,  0.0232
 99,   2031.08,  0.0247
100,   2052.40,  0.0251
101,   2047.31,  0.0260
102,   3194.35,  0.0251
103,   2007.83,  0.0230
104,   1998.18,  0.0221
105,   2026.48,  0.0214
106,   1983.47,  0.0215
107,   2026.47,  0.0221
108,   2024.66,  0.0206
109,   2069.74,  0.0194
110,   1998.58,  0.0203
111,   1997.65,  0.0225
112,   2021.61,  0.0203
113,   2025.67,  0.0185
114,   1994.06,  0.0170
115,   1985.25,  0.0149
116,   2020.13,  0.0159
117,   2021.56,  0.0186
118,   1986.84,  0.0174
119,   2016.19,  0.0190
