Epoch,PPL,NPMI
  0,   1044.10,  0.1400
  1,   1031.94,  0.1510
  2,   1018.83,  0.1543
  3,   1008.99,  0.1705
  4,    998.43,  0.1790
  5,    987.97,  0.1926
  6,    977.73,  0.1935
  7,    971.47,  0.2035
  8,    958.77,  0.2146
  9,    949.63,  0.2193
 10,    947.61,  0.2210
 11,    934.64,  0.2243
 12,    929.57,  0.2263
 13,    923.13,  0.2327
 14,    915.45,  0.2362
 15,    910.42,  0.2413
 16,    901.37,  0.2468
 17,    895.75,  0.2512
 18,    892.83,  0.2494
 19,    885.83,  0.2564
 20,    882.37,  0.2587
 21,    871.88,  0.2612
 22,    869.20,  0.2650
 23,    865.83,  0.2675
 24,    863.89,  0.2678
 25,    857.88,  0.2736
 26,    855.32,  0.2736
 27,    849.95,  0.2757
 28,    845.86,  0.2757
 29,    845.83,  0.2771
 30,    837.74,  0.2787
 31,    837.21,  0.2786
 32,    837.38,  0.2855
 33,    827.10,  0.2865
 34,    824.78,  0.2921
 35,    825.54,  0.2951
 36,    821.61,  0.2997
 37,    816.40,  0.3012
 38,    820.52,  0.2987
 39,    811.86,  0.3034
 40,    810.51,  0.3028
 41,    807.25,  0.3056
 42,    807.66,  0.3061
 43,    802.42,  0.3074
 44,    797.53,  0.3084
 45,    795.24,  0.3095
 46,    796.94,  0.3094
 47,    793.15,  0.3094
 48,    799.01,  0.3100
 49,    791.83,  0.3119
 50,    788.06,  0.3142
 51,    787.25,  0.3140
 52,    781.91,  0.3164
 53,    783.83,  0.3185
 54,    781.29,  0.3185
 55,    780.56,  0.3188
 56,    782.30,  0.3188
 57,    777.96,  0.3173
 58,    777.36,  0.3195
 59,    775.03,  0.3213
 60,    775.02,  0.3213
 61,    770.13,  0.3215
 62,    772.51,  0.3215
 63,    768.71,  0.3220
 64,    765.67,  0.3220
 65,    764.99,  0.3241
 66,    761.74,  0.3229
 67,    766.95,  0.3256
 68,    759.88,  0.3248
 69,    762.66,  0.3255
 70,    762.50,  0.3265
 71,    756.38,  0.3265
 72,    762.34,  0.3278
 73,    754.60,  0.3298
 74,    752.68,  0.3285
 75,    752.83,  0.3311
 76,    752.55,  0.3311
 77,    751.92,  0.3302
 78,    751.98,  0.3311
 79,    750.69,  0.3300
 80,    751.24,  0.3311
 81,    746.25,  0.3311
 82,    748.36,  0.3307
 83,    748.37,  0.3308
 84,    749.07,  0.3302
 85,    742.14,  0.3321
 86,    748.93,  0.3354
 87,    743.93,  0.3359
 88,    739.86,  0.3363
 89,    743.13,  0.3363
 90,    739.75,  0.3365
 91,    740.89,  0.3365
 92,    739.03,  0.3369
 93,    737.97,  0.3371
 94,    735.67,  0.3357
 95,    740.81,  0.3370
 96,    733.81,  0.3379
 97,    738.08,  0.3377
 98,    737.70,  0.3357
 99,    735.88,  0.3377
100,    734.37,  0.3376
101,    733.01,  0.3370
102,    734.33,  0.3374
103,    730.30,  0.3371
104,    733.63,  0.3376
105,    733.96,  0.3382
106,    733.08,  0.3390
107,    730.39,  0.3390
108,    724.92,  0.3398
109,    729.09,  0.3398
110,    725.38,  0.3398
111,    725.05,  0.3399
112,    726.65,  0.3406
113,    727.33,  0.3415
114,    726.18,  0.3396
115,    723.20,  0.3410
116,    723.09,  0.3410
117,    722.44,  0.3410
118,    728.95,  0.3409
119,    723.66,  0.3394
120,    728.21,  0.3424
121,    720.54,  0.3403
122,    723.22,  0.3411
123,    722.76,  0.3411
124,    720.00,  0.3404
125,    718.95,  0.3404
126,    720.30,  0.3404
127,    717.19,  0.3399
128,    719.67,  0.3404
129,    720.63,  0.3418
130,    716.37,  0.3418
131,    716.61,  0.3408
132,    715.96,  0.3397
133,    719.74,  0.3383
134,    714.18,  0.3417
135,    713.85,  0.3417
136,    715.23,  0.3410
137,    715.35,  0.3410
138,    711.05,  0.3423
139,    716.32,  0.3409
140,    715.17,  0.3409
141,    713.23,  0.3444
142,    712.84,  0.3444
143,    711.76,  0.3430
144,    713.11,  0.3444
145,    711.25,  0.3444
146,    708.78,  0.3436
147,    711.22,  0.3419
148,    711.15,  0.3419
149,    708.61,  0.3405
150,    710.58,  0.3403
151,    706.85,  0.3403
152,    709.83,  0.3403
153,    707.44,  0.3405
154,    707.52,  0.3401
155,    705.06,  0.3403
156,    706.69,  0.3403
157,    705.98,  0.3373
158,    705.89,  0.3383
159,    704.13,  0.3389
160,    702.60,  0.3389
161,    702.15,  0.3389
162,    703.19,  0.3383
163,    703.58,  0.3382
164,    705.55,  0.3377
165,    704.54,  0.3390
166,    701.41,  0.3390
167,    700.97,  0.3390
168,    700.19,  0.3387
169,    702.43,  0.3387
170,    700.33,  0.3387
171,    703.34,  0.3387
172,    701.67,  0.3387
173,    702.36,  0.3398
174,    700.88,  0.3422
175,    701.64,  0.3424
176,    702.23,  0.3419
177,    698.42,  0.3419
178,    700.88,  0.3419
179,    699.70,  0.3419
