Epoch,PPL,NPMI
  0,    956.70,  0.3478
  1,    914.01,  0.3803
  2,    883.88,  0.4090
  3,    857.37,  0.4226
  4,    832.06,  0.4358
  5,    819.39,  0.4404
  6,    801.56,  0.4472
  7,    793.88,  0.4562
  8,    781.56,  0.4643
  9,    766.98,  0.4682
 10,    758.36,  0.4692
 11,    756.03,  0.4680
 12,    743.84,  0.4706
 13,    737.64,  0.4747
 14,    733.49,  0.4721
 15,    735.99,  0.4743
 16,    724.62,  0.4738
 17,    721.74,  0.4733
 18,    720.79,  0.4768
 19,    712.41,  0.4799
 20,    709.24,  0.4799
 21,    705.04,  0.4855
 22,    708.58,  0.4842
 23,    703.22,  0.4862
 24,    696.57,  0.4837
 25,    696.97,  0.4827
 26,    696.30,  0.4871
 27,    691.41,  0.4883
 28,    689.34,  0.4874
 29,    690.81,  0.4883
 30,    686.63,  0.4861
 31,    687.56,  0.4854
 32,    681.20,  0.4782
 33,    680.12,  0.4811
 34,    679.90,  0.4774
 35,    680.05,  0.4785
 36,    681.31,  0.4745
 37,    674.56,  0.4711
 38,    675.85,  0.4672
 39,    669.10,  0.4609
 40,    673.47,  0.4649
 41,    670.54,  0.4549
 42,    668.65,  0.4543
 43,    670.75,  0.4550
 44,    670.88,  0.4546
 45,    668.85,  0.4555
 46,    666.76,  0.4516
 47,    663.24,  0.4497
 48,    666.32,  0.4449
 49,    662.21,  0.4448
 50,    664.32,  0.4455
 51,    663.57,  0.4435
 52,    662.66,  0.4431
 53,    660.15,  0.4439
 54,    664.39,  0.4434
 55,    660.77,  0.4393
 56,    662.23,  0.4393
 57,    659.78,  0.4383
 58,    660.76,  0.4352
 59,    660.37,  0.4346
 60,    656.93,  0.4346
 61,    657.11,  0.4311
 62,    653.75,  0.4266
 63,    656.40,  0.4237
 64,    656.76,  0.4240
 65,    652.89,  0.4202
 66,    652.68,  0.4195
 67,    656.39,  0.4169
 68,    653.67,  0.4169
 69,    651.40,  0.4174
 70,    650.29,  0.4143
 71,    652.35,  0.4106
 72,    651.58,  0.4106
 73,    648.62,  0.4106
 74,    650.41,  0.4053
 75,    650.31,  0.4019
 76,    651.01,  0.4003
 77,    649.34,  0.4003
 78,    647.56,  0.3981
 79,    647.43,  0.3970
 80,    646.26,  0.3977
 81,    646.85,  0.3967
 82,    648.14,  0.3976
 83,    644.51,  0.3940
 84,    646.61,  0.3920
 85,    644.17,  0.3920
 86,    645.92,  0.3905
 87,    646.10,  0.3928
 88,    645.27,  0.3879
 89,    644.04,  0.3879
 90,    644.22,  0.3868
 91,    643.38,  0.3839
 92,    642.55,  0.3838
 93,    643.27,  0.3838
 94,    642.82,  0.3808
 95,    638.69,  0.3813
 96,    645.08,  0.3808
 97,    640.08,  0.3801
 98,    642.03,  0.3808
 99,    642.45,  0.3801
100,    641.35,  0.3771
101,    638.45,  0.3741
102,    643.15,  0.3755
103,    639.82,  0.3755
104,    636.26,  0.3741
105,    636.58,  0.3759
106,    637.03,  0.3734
107,    638.87,  0.3734
108,    636.58,  0.3726
109,    635.19,  0.3714
110,    634.25,  0.3680
111,    634.98,  0.3687
112,    636.28,  0.3663
113,    633.80,  0.3663
114,    633.53,  0.3638
115,    632.27,  0.3645
116,    637.54,  0.3611
117,    634.49,  0.3623
118,    637.24,  0.3615
119,    630.02,  0.3615
