Epoch,PPL,NPMI
  0,   1729.45,  0.1328
  1,   1527.20,  0.1204
  2,   1480.03,  0.0936
  3,   1446.68,  0.0809
  4,   1410.65,  0.0778
  5,   1386.98,  0.0683
  6,   1396.27,  0.0587
  7,   1385.60,  0.0550
  8,   1403.72,  0.0531
  9,   1392.15,  0.0505
 10,   1383.28,  0.0480
 11,   1361.03,  0.0522
 12,   1376.11,  0.0452
 13,   1363.27,  0.0363
 14,   1374.33,  0.0333
 15,   1373.77,  0.0365
 16,   1380.73,  0.0340
 17,   1377.10,  0.0332
 18,   1371.66,  0.0340
 19,   1360.31,  0.0295
 20,   1366.03,  0.0343
 21,   1385.56,  0.0282
 22,   1372.77,  0.0270
 23,   1364.08,  0.0317
 24,   1376.05,  0.0322
 25,   1368.45,  0.0322
 26,   1374.01,  0.0320
 27,   1371.14,  0.0345
 28,   1382.81,  0.0313
 29,   1368.87,  0.0304
 30,   1375.33,  0.0296
 31,   1353.44,  0.0277
 32,   1387.02,  0.0285
 33,   1380.72,  0.0264
 34,   1364.79,  0.0265
 35,   1369.81,  0.0243
 36,   1395.82,  0.0224
 37,   1360.31,  0.0210
 38,   1368.33,  0.0229
 39,   1361.98,  0.0249
 40,   1365.23,  0.0278
 41,   1370.20,  0.0289
 42,   1358.91,  0.0284
 43,   1375.67,  0.0253
 44,   1352.78,  0.0263
 45,   1381.50,  0.0243
 46,   1390.13,  0.0278
 47,   1386.67,  0.0254
 48,   1371.06,  0.0291
 49,   1386.35,  0.0233
 50,   1353.44,  0.0256
 51,   1368.85,  0.0255
 52,   1403.21,  0.0225
 53,   1388.64,  0.0237
 54,   1381.95,  0.0290
 55,   1374.17,  0.0280
 56,   1348.77,  0.0300
 57,   1361.73,  0.0291
 58,   1377.15,  0.0261
 59,   1367.41,  0.0305
 60,   1366.08,  0.0292
 61,   1361.69,  0.0289
 62,   1367.92,  0.0273
 63,   1350.97,  0.0277
 64,   1362.61,  0.0244
 65,   1355.93,  0.0259
 66,   1335.68,  0.0246
 67,   1387.97,  0.0292
 68,   1375.56,  0.0286
 69,   1356.83,  0.0276
 70,   1375.96,  0.0245
 71,   1361.25,  0.0246
 72,   1382.29,  0.0272
 73,   1378.81,  0.0245
 74,   1369.13,  0.0236
 75,   1345.29,  0.0251
 76,   1367.54,  0.0253
 77,   1376.13,  0.0265
 78,   1366.82,  0.0229
 79,   1390.56,  0.0222
 80,   1391.68,  0.0235
 81,   1382.09,  0.0230
 82,   1298.94,  0.0200
 83,   1368.36,  0.0207
 84,   1374.81,  0.0212
 85,   1375.17,  0.0206
 86,   1364.28,  0.0206
 87,   1379.49,  0.0185
 88,   1364.92,  0.0221
 89,   1372.40,  0.0221
 90,   1372.81,  0.0221
 91,   1378.37,  0.0214
 92,   1391.08,  0.0213
 93,   1346.20,  0.0207
 94,   1401.16,  0.0193
 95,   1356.30,  0.0208
 96,   1389.16,  0.0226
 97,   1386.43,  0.0227
 98,   1369.38,  0.0226
 99,   1376.44,  0.0216
100,   1377.63,  0.0197
101,   1369.66,  0.0241
102,   1361.41,  0.0236
103,   1375.08,  0.0216
104,   1365.37,  0.0238
105,   1376.95,  0.0196
106,   1360.30,  0.0236
107,   1373.84,  0.0227
108,   1380.44,  0.0218
109,   1382.56,  0.0204
110,   1370.18,  0.0210
111,   1395.07,  0.0187
112,   1371.85,  0.0174
113,   1387.19,  0.0216
114,   1371.65,  0.0206
115,   1370.98,  0.0206
116,   1370.68,  0.0244
117,   1385.37,  0.0221
118,   1343.71,  0.0221
119,   1369.50,  0.0242
