Epoch,PPL,NPMI
  0,   1006.63,  0.2521
  1,    999.02,  0.3217
  2,    974.88,  0.3791
  3,    946.30,  0.4154
  4,    916.78,  0.4267
  5,    899.07,  0.4321
  6,    882.92,  0.4274
  7,    868.98,  0.4311
  8,    862.77,  0.4340
  9,    846.25,  0.4247
 10,    841.23,  0.4226
 11,    831.06,  0.4246
 12,    823.13,  0.4249
 13,    814.26,  0.4339
 14,    807.42,  0.4178
 15,    801.57,  0.4120
 16,    800.95,  0.4110
 17,    793.87,  0.4119
 18,    793.20,  0.4152
 19,    785.66,  0.4127
 20,    784.14,  0.4140
 21,    811.62,  0.4154
 22,    771.99,  0.4210
 23,    769.41,  0.4240
 24,    769.59,  0.4289
 25,    767.82,  0.4274
 26,    765.82,  0.4254
 27,    762.02,  0.4260
 28,    759.56,  0.4269
 29,    755.81,  0.4320
 30,    758.11,  0.4317
 31,    755.83,  0.4317
 32,    751.05,  0.4358
 33,    756.65,  0.4392
 34,    750.23,  0.4405
 35,    752.63,  0.4406
 36,    747.66,  0.4419
 37,    746.74,  0.4421
 38,    749.67,  0.4507
 39,    746.15,  0.4512
 40,    742.54,  0.4513
 41,    748.96,  0.4532
 42,    739.32,  0.4497
 43,    737.57,  0.4518
 44,    739.52,  0.4559
 45,    736.15,  0.4580
 46,    740.80,  0.4572
 47,    739.77,  0.4574
 48,    734.78,  0.4598
 49,    733.88,  0.4609
 50,    733.68,  0.4657
 51,    736.87,  0.4663
 52,    735.46,  0.4658
 53,    738.07,  0.4693
 54,    736.24,  0.4690
 55,    735.51,  0.4694
 56,    735.81,  0.4736
 57,    733.55,  0.4748
 58,    738.28,  0.4729
 59,    734.34,  0.4735
 60,    734.34,  0.4698
 61,    737.03,  0.4716
 62,    737.16,  0.4705
 63,    732.30,  0.4699
 64,    730.85,  0.4668
 65,    729.51,  0.4660
 66,    729.08,  0.4657
 67,    730.44,  0.4657
 68,    726.31,  0.4651
 69,    735.66,  0.4625
 70,    727.79,  0.4625
 71,    723.57,  0.4650
 72,    731.93,  0.4654
 73,    728.10,  0.4638
 74,    728.06,  0.4690
 75,    728.69,  0.4714
 76,    730.46,  0.4718
 77,    729.29,  0.4651
 78,    729.86,  0.4636
 79,    724.40,  0.4633
 80,    728.37,  0.4649
 81,    729.55,  0.4656
 82,    729.72,  0.4623
 83,    725.09,  0.4587
 84,    725.04,  0.4668
 85,    722.63,  0.4642
 86,    726.08,  0.4650
 87,    724.13,  0.4668
 88,    726.56,  0.4660
 89,    727.68,  0.4647
 90,    722.87,  0.4656
 91,    727.25,  0.4637
 92,    723.10,  0.4629
 93,    728.92,  0.4622
 94,    723.91,  0.4617
 95,    729.24,  0.4582
 96,    722.98,  0.4566
 97,    722.71,  0.4555
 98,    722.35,  0.4553
 99,    720.62,  0.4509
100,    728.61,  0.4547
101,    722.47,  0.4536
102,    727.20,  0.4474
103,    725.61,  0.4494
104,    723.88,  0.4500
105,    723.45,  0.4514
106,    723.91,  0.4522
107,    724.49,  0.4521
108,    726.05,  0.4482
109,    722.81,  0.4488
110,    721.91,  0.4523
111,    720.69,  0.4528
112,    720.93,  0.4506
113,    723.93,  0.4488
114,    724.32,  0.4477
115,    722.77,  0.4491
116,    721.73,  0.4476
117,    722.20,  0.4502
118,    722.87,  0.4522
119,    726.04,  0.4522
