Epoch,PPL,NPMI
  0,   3287.31,  0.2273
  1,   2944.59,  0.2435
  2,   2708.90,  0.2583
  3,   2537.19,  0.2671
  4,   2404.91,  0.2799
  5,   2298.37,  0.2920
  6,   2223.23,  0.3025
  7,   2166.22,  0.3109
  8,   2093.28,  0.3169
  9,   2067.74,  0.3218
 10,   2010.57,  0.3252
 11,   1989.16,  0.3269
 12,   1947.16,  0.3303
 13,   1923.91,  0.3323
 14,   1896.10,  0.3359
 15,   1893.97,  0.3414
 16,   1870.35,  0.3447
 17,   1853.79,  0.3463
 18,   1820.52,  0.3460
 19,   1799.86,  0.3457
 20,   1799.41,  0.3455
 21,   1774.88,  0.3471
 22,   1759.18,  0.3466
 23,   1744.31,  0.3426
 24,   1743.81,  0.3418
 25,   1713.64,  0.3393
 26,   1704.78,  0.3428
 27,   1692.30,  0.3418
 28,   1703.82,  0.3388
 29,   1687.67,  0.3340
 30,   1664.08,  0.3313
 31,   1664.61,  0.3306
 32,   1647.36,  0.3336
 33,   1647.79,  0.3326
 34,   1633.14,  0.3330
 35,   1631.79,  0.3310
 36,   1621.05,  0.3264
 37,   1626.99,  0.3279
 38,   1601.68,  0.3257
 39,   1603.90,  0.3241
 40,   1595.82,  0.3242
 41,   1585.14,  0.3226
 42,   1571.32,  0.3209
 43,   1566.08,  0.3207
 44,   1563.73,  0.3233
 45,   1560.03,  0.3209
 46,   1556.03,  0.3227
 47,   1539.41,  0.3204
 48,   1545.89,  0.3194
 49,   1536.30,  0.3183
 50,   1524.49,  0.3165
 51,   1527.52,  0.3176
 52,   1527.67,  0.3149
 53,   1502.26,  0.3126
 54,   1507.56,  0.3109
 55,   1496.31,  0.3100
 56,   1480.80,  0.3083
 57,   1478.75,  0.3068
 58,   1493.09,  0.3057
 59,   1474.94,  0.3054
 60,   1468.17,  0.3040
 61,   1481.12,  0.3034
 62,   1485.46,  0.3018
 63,   1444.20,  0.3028
 64,   1462.72,  0.3021
 65,   1448.88,  0.3015
 66,   1459.14,  0.3000
 67,   1440.48,  0.2968
 68,   1427.96,  0.2929
 69,   1430.68,  0.2932
 70,   1429.17,  0.2937
 71,   1427.16,  0.2927
 72,   1418.78,  0.2910
 73,   1404.29,  0.2904
 74,   1396.08,  0.2891
 75,   1397.07,  0.2891
 76,   1408.65,  0.2887
 77,   1405.07,  0.2864
 78,   1383.16,  0.2860
 79,   1384.17,  0.2881
 80,   1379.57,  0.2873
 81,   1384.87,  0.2862
 82,   1370.83,  0.2851
 83,   1364.44,  0.2851
 84,   1363.65,  0.2832
 85,   1364.17,  0.2828
 86,   1359.72,  0.2830
 87,   1347.99,  0.2820
 88,   1349.00,  0.2837
 89,   1344.78,  0.2781
 90,   1344.28,  0.2802
 91,   1330.68,  0.2792
 92,   1338.15,  0.2771
 93,   1333.49,  0.2769
 94,   1339.63,  0.2747
 95,   1338.18,  0.2752
 96,   1321.72,  0.2709
 97,   1310.45,  0.2712
 98,   1331.86,  0.2707
 99,   1311.53,  0.2702
100,   1308.86,  0.2720
101,   1298.88,  0.2731
102,   1304.57,  0.2729
103,   1309.83,  0.2697
104,   1296.54,  0.2691
105,   1285.72,  0.2697
106,   1288.40,  0.2682
107,   1282.93,  0.2677
108,   1282.76,  0.2637
109,   1279.15,  0.2665
110,   1267.15,  0.2664
111,   1272.87,  0.2664
112,   1269.57,  0.2655
113,   1264.56,  0.2655
114,   1267.64,  0.2653
115,   1264.97,  0.2631
116,   1253.86,  0.2630
117,   1260.66,  0.2621
118,   1258.46,  0.2622
119,   1250.99,  0.2597
