Epoch,PPL,NPMI
  0,   3751.13,  0.0195
  1,   3726.67,  0.0495
  2,   3570.95,  0.1246
  3,   3360.62,  0.1652
  4,   3176.36,  0.1879
  5,   3016.86,  0.2067
  6,   2900.86,  0.2213
  7,   2800.46,  0.2347
  8,   2727.98,  0.2400
  9,   2644.66,  0.2511
 10,   2580.89,  0.2622
 11,   2493.73,  0.2684
 12,   2437.88,  0.2798
 13,   2389.18,  0.2888
 14,   2346.41,  0.2961
 15,   2293.33,  0.3016
 16,   2289.06,  0.3087
 17,   2234.14,  0.3146
 18,   2199.34,  0.3181
 19,   2165.37,  0.3214
 20,   2165.70,  0.3235
 21,   2124.43,  0.3277
 22,   2120.50,  0.3323
 23,   2078.89,  0.3300
 24,   2053.36,  0.3353
 25,   2041.71,  0.3336
 26,   2013.29,  0.3345
 27,   2013.19,  0.3335
 28,   2010.15,  0.3304
 29,   2007.74,  0.3319
 30,   1976.91,  0.3299
 31,   1937.56,  0.3308
 32,   1945.03,  0.3282
 33,   1939.89,  0.3234
 34,   1921.51,  0.3205
 35,   1924.24,  0.3184
 36,   1950.94,  0.3166
 37,   1885.07,  0.3157
 38,   1914.23,  0.3153
 39,   1890.53,  0.3148
 40,   1878.39,  0.3148
 41,   1883.56,  0.3120
 42,   1871.65,  0.3134
 43,   1884.90,  0.3128
 44,   1837.67,  0.3108
 45,   1841.18,  0.3100
 46,   1866.46,  0.3047
 47,   1819.77,  0.3016
 48,   1829.12,  0.2987
 49,   1832.26,  0.2967
 50,   1824.79,  0.2964
 51,   1826.77,  0.2995
 52,   1840.21,  0.2942
 53,   1825.25,  0.2929
 54,   1816.02,  0.2939
 55,   1807.13,  0.2901
 56,   1815.92,  0.2896
 57,   1798.99,  0.2886
 58,   1787.39,  0.2881
 59,   1783.26,  0.2859
 60,   1787.61,  0.2795
 61,   1791.65,  0.2787
 62,   1805.83,  0.2746
 63,   1786.96,  0.2705
 64,   1790.43,  0.2700
 65,   1761.48,  0.2685
 66,   1782.37,  0.2661
 67,   1790.59,  0.2651
 68,   1764.73,  0.2636
 69,   1770.18,  0.2678
 70,   1771.32,  0.2649
 71,   1767.59,  0.2640
 72,   1775.17,  0.2622
 73,   1752.63,  0.2608
 74,   1737.84,  0.2576
 75,   1758.66,  0.2571
 76,   1730.24,  0.2561
 77,   1749.35,  0.2531
 78,   1747.10,  0.2513
 79,   1763.29,  0.2501
 80,   1748.22,  0.2499
 81,   1731.87,  0.2488
 82,   1738.17,  0.2473
 83,   1756.79,  0.2478
 84,   1759.52,  0.2451
 85,   1746.55,  0.2457
 86,   1724.70,  0.2462
 87,   1733.65,  0.2435
 88,   1743.28,  0.2428
 89,   1735.47,  0.2420
 90,   1737.89,  0.2420
 91,   1737.90,  0.2440
 92,   1727.52,  0.2434
 93,   1715.11,  0.2395
 94,   1732.35,  0.2414
 95,   1714.37,  0.2386
 96,   1724.34,  0.2383
 97,   1718.97,  0.2367
 98,   1739.39,  0.2374
 99,   1732.25,  0.2354
100,   1728.10,  0.2368
101,   1702.08,  0.2329
102,   1705.15,  0.2317
103,   1702.77,  0.2311
104,   1701.75,  0.2324
105,   1729.47,  0.2332
106,   1698.16,  0.2340
107,   1711.92,  0.2319
108,   1732.39,  0.2319
109,   1734.58,  0.2295
110,   1718.88,  0.2301
111,   1728.60,  0.2294
112,   1725.79,  0.2305
113,   1706.58,  0.2289
114,   1688.44,  0.2263
115,   1708.43,  0.2251
116,   1693.12,  0.2219
117,   1708.00,  0.2233
118,   1700.27,  0.2221
119,   1720.79,  0.2219
