Epoch,PPL,NPMI
  0,   1879.60,  0.0722
  1,   1851.99,  0.0848
  2,   1828.29,  0.0913
  3,   1807.67,  0.0929
  4,   1788.63,  0.0989
  5,   1775.35,  0.1024
  6,   1762.04,  0.1066
  7,   1749.70,  0.1101
  8,   1737.29,  0.1109
  9,   1725.74,  0.1129
 10,   1718.69,  0.1157
 11,   1706.86,  0.1178
 12,   1698.67,  0.1181
 13,   1692.00,  0.1184
 14,   1687.63,  0.1205
 15,   1680.45,  0.1212
 16,   1673.80,  0.1230
 17,   1668.23,  0.1270
 18,   1664.74,  0.1265
 19,   1659.19,  0.1302
 20,   1654.44,  0.1310
 21,   1648.56,  0.1311
 22,   1644.23,  0.1350
 23,   1641.03,  0.1370
 24,   1639.17,  0.1374
 25,   1631.78,  0.1384
 26,   1633.16,  0.1385
 27,   1622.41,  0.1385
 28,   1622.88,  0.1392
 29,   1616.62,  0.1413
 30,   1615.82,  0.1407
 31,   1608.54,  0.1414
 32,   1607.61,  0.1417
 33,   1607.38,  0.1443
 34,   1600.95,  0.1451
 35,   1597.74,  0.1479
 36,   1596.84,  0.1478
 37,   1595.22,  0.1475
 38,   1587.71,  0.1473
 39,   1587.71,  0.1480
 40,   1581.56,  0.1482
 41,   1582.12,  0.1484
 42,   1583.54,  0.1477
 43,   1579.50,  0.1484
 44,   1575.59,  0.1486
 45,   1573.29,  0.1490
 46,   1568.69,  0.1489
 47,   1569.94,  0.1493
 48,   1568.11,  0.1490
 49,   1565.45,  0.1515
 50,   1562.58,  0.1516
 51,   1559.57,  0.1512
 52,   1558.95,  0.1516
 53,   1557.12,  0.1514
 54,   1554.73,  0.1510
 55,   1555.23,  0.1515
 56,   1548.79,  0.1513
 57,   1550.78,  0.1518
 58,   1544.91,  0.1522
 59,   1544.81,  0.1526
 60,   1544.88,  0.1515
 61,   1540.25,  0.1506
 62,   1538.80,  0.1516
 63,   1538.26,  0.1522
 64,   1536.92,  0.1518
 65,   1536.37,  0.1534
 66,   1534.82,  0.1538
 67,   1530.42,  0.1535
 68,   1528.31,  0.1510
 69,   1528.57,  0.1541
 70,   1525.68,  0.1538
 71,   1525.56,  0.1532
 72,   1521.91,  0.1527
 73,   1523.19,  0.1532
 74,   1519.57,  0.1532
 75,   1517.33,  0.1535
 76,   1518.93,  0.1565
 77,   1516.10,  0.1562
 78,   1515.16,  0.1566
 79,   1513.11,  0.1559
 80,   1512.38,  0.1547
 81,   1508.08,  0.1546
 82,   1509.18,  0.1551
 83,   1505.09,  0.1542
 84,   1506.56,  0.1559
 85,   1501.95,  0.1562
 86,   1503.31,  0.1561
 87,   1499.27,  0.1561
 88,   1499.83,  0.1564
 89,   1498.42,  0.1561
 90,   1497.45,  0.1558
 91,   1498.47,  0.1574
 92,   1494.59,  0.1578
 93,   1496.23,  0.1572
 94,   1491.26,  0.1578
 95,   1492.18,  0.1558
 96,   1491.60,  0.1583
 97,   1489.05,  0.1596
 98,   1486.41,  0.1593
 99,   1485.33,  0.1600
100,   1487.52,  0.1592
101,   1485.56,  0.1583
102,   1484.25,  0.1583
103,   1481.45,  0.1576
104,   1479.60,  0.1586
105,   1478.88,  0.1576
106,   1476.54,  0.1595
107,   1478.32,  0.1614
108,   1476.87,  0.1631
109,   1475.80,  0.1631
110,   1474.73,  0.1631
111,   1475.52,  0.1629
112,   1472.04,  0.1628
113,   1469.51,  0.1624
114,   1468.58,  0.1613
115,   1469.75,  0.1610
116,   1469.11,  0.1615
117,   1466.32,  0.1634
118,   1461.88,  0.1634
119,   1464.76,  0.1620
120,   1466.53,  0.1618
121,   1463.71,  0.1610
122,   1462.55,  0.1613
123,   1461.39,  0.1613
124,   1456.79,  0.1613
125,   1462.00,  0.1616
126,   1455.13,  0.1623
127,   1457.77,  0.1620
128,   1458.15,  0.1605
129,   1455.50,  0.1616
130,   1456.22,  0.1607
131,   1455.73,  0.1607
132,   1454.61,  0.1596
133,   1452.51,  0.1595
134,   1448.36,  0.1590
135,   1450.87,  0.1603
136,   1450.21,  0.1594
137,   1450.59,  0.1594
138,   1450.43,  0.1599
139,   1448.07,  0.1599
140,   1446.59,  0.1599
141,   1447.55,  0.1595
142,   1446.76,  0.1592
143,   1440.64,  0.1590
144,   1443.35,  0.1581
145,   1443.02,  0.1590
146,   1443.34,  0.1590
147,   1439.45,  0.1584
148,   1439.00,  0.1583
149,   1438.68,  0.1583
150,   1440.54,  0.1587
151,   1438.16,  0.1587
152,   1441.85,  0.1587
153,   1435.46,  0.1587
154,   1438.26,  0.1580
155,   1432.35,  0.1573
156,   1429.75,  0.1573
157,   1435.70,  0.1581
158,   1434.06,  0.1590
159,   1431.02,  0.1581
160,   1431.01,  0.1581
161,   1429.75,  0.1581
162,   1427.74,  0.1581
163,   1430.56,  0.1581
164,   1429.82,  0.1581
165,   1427.99,  0.1581
166,   1426.05,  0.1581
167,   1428.12,  0.1581
168,   1420.25,  0.1596
169,   1426.51,  0.1596
170,   1422.69,  0.1596
171,   1423.64,  0.1596
172,   1422.71,  0.1604
173,   1423.81,  0.1584
174,   1420.12,  0.1583
175,   1422.51,  0.1599
176,   1420.38,  0.1588
177,   1418.68,  0.1598
178,   1416.83,  0.1598
179,   1417.09,  0.1598
