Epoch,PPL,NPMI
  0,    956.31,  0.2872
  1,    915.69,  0.3108
  2,    884.03,  0.3352
  3,    855.14,  0.3524
  4,    834.51,  0.3535
  5,    815.81,  0.3595
  6,    800.39,  0.3683
  7,    787.75,  0.3761
  8,    777.52,  0.3830
  9,    764.65,  0.3920
 10,    752.93,  0.3988
 11,    750.71,  0.4090
 12,    742.14,  0.4024
 13,    732.39,  0.4089
 14,    728.99,  0.4064
 15,    729.09,  0.4070
 16,    719.58,  0.4138
 17,    713.83,  0.4200
 18,    712.26,  0.4148
 19,    707.19,  0.4129
 20,    703.89,  0.4188
 21,    699.70,  0.4122
 22,    699.78,  0.4127
 23,    696.15,  0.4142
 24,    692.58,  0.4197
 25,    690.65,  0.4116
 26,    690.05,  0.4106
 27,    684.98,  0.4090
 28,    681.47,  0.4111
 29,    681.54,  0.4118
 30,    680.14,  0.4124
 31,    680.96,  0.4113
 32,    675.49,  0.4121
 33,    674.69,  0.4109
 34,    673.99,  0.4154
 35,    674.31,  0.4140
 36,    675.04,  0.4140
 37,    668.86,  0.4124
 38,    669.16,  0.4200
 39,    664.71,  0.4221
 40,    667.66,  0.4256
 41,    665.70,  0.4232
 42,    664.09,  0.4186
 43,    665.34,  0.4174
 44,    666.29,  0.4187
 45,    662.35,  0.4144
 46,    660.15,  0.4086
 47,    657.58,  0.4061
 48,    660.46,  0.4061
 49,    659.86,  0.4034
 50,    658.41,  0.4016
 51,    659.25,  0.4028
 52,    656.50,  0.4027
 53,    654.97,  0.4027
 54,    661.27,  0.4016
 55,    654.63,  0.4025
 56,    654.76,  0.4066
 57,    652.87,  0.4077
 58,    654.28,  0.4094
 59,    654.66,  0.4104
 60,    651.30,  0.4100
 61,    650.52,  0.4098
 62,    648.72,  0.4093
 63,    650.33,  0.4086
 64,    649.58,  0.4093
 65,    647.29,  0.4089
 66,    647.36,  0.4062
 67,    649.50,  0.4055
 68,    649.05,  0.4055
 69,    646.17,  0.4061
 70,    643.76,  0.4022
 71,    648.42,  0.4022
 72,    644.30,  0.4016
 73,    642.88,  0.4022
 74,    644.75,  0.3977
 75,    645.58,  0.3986
 76,    644.61,  0.3988
 77,    643.49,  0.3988
 78,    641.61,  0.3974
 79,    642.77,  0.3981
 80,    640.86,  0.3998
 81,    641.04,  0.4002
 82,    643.25,  0.4002
 83,    639.43,  0.4004
 84,    640.54,  0.4007
 85,    639.12,  0.3999
 86,    638.27,  0.3975
 87,    640.35,  0.3983
 88,    639.58,  0.3983
 89,    639.34,  0.3982
 90,    637.86,  0.3939
 91,    637.58,  0.3939
 92,    636.61,  0.3946
 93,    637.76,  0.3959
 94,    636.79,  0.3944
 95,    633.62,  0.3947
 96,    638.99,  0.3949
 97,    635.57,  0.3949
 98,    635.90,  0.3930
 99,    635.41,  0.3941
100,    635.28,  0.3941
101,    633.06,  0.3980
102,    635.79,  0.3975
103,    633.21,  0.3975
104,    630.84,  0.3975
105,    632.00,  0.3913
106,    631.90,  0.3915
107,    632.22,  0.3888
108,    631.86,  0.3990
109,    629.82,  0.3972
110,    629.62,  0.3963
111,    630.72,  0.3980
112,    631.90,  0.3990
113,    628.73,  0.3990
114,    629.83,  0.3990
115,    628.69,  0.3991
116,    631.34,  0.3991
117,    630.39,  0.3991
118,    631.11,  0.3979
119,    625.28,  0.3979
